date,CAI Qi,LI Xi,LI Qiang,DING Xuexiang,WANG Huning,ZHAO Leji,MA Xingrui,WANG Yi,YIN Li,SHI Taifeng,LIU Guozhong,LI Ganjie,LI Shulei,LI Hongzhong,HE Weidong,HE Lifeng,ZHANG Youxia,ZHANG Guoqing,CHEN Wenqing,CHEN Jining,CHEN Min'er,YUAN Jiajun,HUANG Kunming,QIN Gang,LI Shangfu,WEI Fenghe,BO Xilai,DONG Jun,LIU He,HU Chunhua,WANG Qishan,MIAO Hua
2024-05-26,91.65,15.78,149.07,50.39,33.62,35.44,5.83,121.92,11.23,22.75,10.05,18.35,9.99,11.2,11.33,23.39,11.79,23.58,6.63,5.9,3.27,6.84,5.37,0.62,-0.23,0.12,-0.1,0.48,0.83,16.17,0.85,5.75
2024-05-27,90.73,15.62,149.07,50.39,33.29,35.09,5.77,122.92,11.12,22.52,9.95,18.17,10.99,11.09,11.22,23.16,11.67,23.34,6.63,5.84,3.23,6.77,5.32,0.62,-0.23,0.12,-0.1,0.48,0.82,16.01,0.84,5.69
2024-05-28,89.83,15.46,149.07,49.88,32.95,34.74,5.71,121.69,11.01,22.3,9.85,17.99,10.88,10.98,11.1,22.93,11.56,23.11,6.56,5.78,3.2,6.7,5.26,0.61,-0.22,0.11,-0.09,0.47,0.81,15.85,0.83,5.63
2024-05-29,88.93,15.31,150.07,49.88,32.63,34.74,5.65,123.69,11.01,22.08,9.75,17.81,11.88,10.87,10.99,22.7,11.44,22.88,6.5,5.72,3.17,6.64,5.21,0.61,-0.22,0.11,-0.09,0.47,0.8,15.69,0.82,5.57
2024-05-30,89.93,16.31,151.07,50.88,32.3,34.74,5.6,124.69,10.9,21.86,9.65,18.81,11.76,10.87,10.88,22.7,11.33,22.65,7.5,5.67,3.14,6.57,5.21,0.6,-0.22,0.11,-0.09,0.46,0.79,15.54,0.81,5.52
2024-05-31,90.93,16.15,152.07,50.37,31.98,34.74,5.54,130.69,10.79,21.64,9.65,18.62,11.64,10.76,10.78,22.7,11.21,22.42,7.42,5.61,3.11,6.51,5.16,0.59,-0.22,0.11,-0.09,0.46,0.79,15.38,0.8,5.46
2024-06-01,90.02,15.98,157.07,51.37,31.98,34.74,5.49,134.69,10.68,22.64,9.65,18.43,11.64,10.66,10.67,22.7,11.1,22.42,7.35,5.55,3.07,6.44,5.11,0.59,-0.22,0.11,-0.09,0.45,0.78,16.38,0.8,5.41
2024-06-02,89.12,15.98,155.5,50.86,31.66,34.39,5.43,133.34,10.57,22.41,9.56,18.25,11.53,10.55,10.56,22.47,10.99,22.2,7.28,5.5,3.04,6.38,5.06,0.58,-0.21,0.11,-0.09,0.45,0.77,16.22,0.79,5.35
2024-06-03,88.23,15.82,153.95,50.86,31.34,34.05,5.38,132.01,10.47,22.19,9.46,18.07,11.53,10.44,10.46,22.25,10.88,21.98,7.2,5.44,3.01,6.31,5.01,0.58,-0.21,0.11,-0.09,0.45,0.76,16.06,0.78,5.3
2024-06-04,87.35,15.67,152.41,51.86,31.03,33.71,5.32,130.69,10.36,21.96,9.37,17.89,11.41,10.34,10.35,22.03,10.77,21.76,7.2,5.39,2.98,6.25,4.96,0.57,-0.21,0.11,-0.09,0.44,0.76,15.9,0.77,5.25
2024-06-05,86.47,15.51,150.88,51.86,31.03,33.71,5.27,130.69,10.26,22.96,9.27,17.71,11.3,10.24,10.25,21.81,10.66,21.54,7.13,5.34,2.95,6.19,4.91,0.56,-0.21,0.11,-0.09,0.44,0.75,16.9,0.76,5.2
2024-06-06,85.61,15.35,150.88,51.86,30.72,33.71,5.22,129.38,10.16,22.74,9.18,17.53,11.18,10.13,10.14,21.81,10.56,21.33,7.06,5.28,2.92,6.12,4.86,0.56,-0.2,0.1,-0.09,0.43,0.74,16.73,0.76,5.14
2024-06-07,84.75,15.2,149.37,51.34,30.72,33.37,5.16,128.09,10.06,23.74,9.09,17.36,11.07,10.03,10.04,21.59,10.45,21.11,6.99,5.23,2.89,6.06,4.81,0.55,-0.2,0.1,-0.09,0.43,0.73,17.73,0.75,5.09
2024-06-08,83.9,15.2,150.37,50.83,30.72,33.37,5.11,130.09,9.96,23.5,9.0,17.18,10.96,9.93,9.94,21.37,11.45,20.9,6.92,5.18,2.87,6.0,4.76,0.55,-0.2,0.1,-0.08,0.43,0.73,17.55,0.74,5.04
2024-06-09,83.06,15.05,151.37,50.32,30.41,34.37,5.06,128.79,9.86,23.26,8.91,17.01,10.85,9.83,9.84,21.16,11.34,20.69,6.85,5.18,2.84,5.94,4.71,0.54,-0.2,0.1,-0.08,0.42,0.72,17.37,0.73,4.99
2024-06-10,82.23,14.9,149.86,49.82,30.1,34.03,5.01,127.5,9.76,23.03,8.82,16.84,10.74,9.73,9.74,20.95,11.22,20.49,6.78,5.13,2.81,5.88,4.67,0.54,-0.2,0.1,-0.08,0.42,0.71,17.2,0.73,4.94
2024-06-11,81.41,14.75,148.36,49.32,29.8,33.69,4.96,126.22,9.66,22.8,8.73,16.67,10.64,9.64,9.65,20.74,11.11,20.28,6.71,5.07,2.78,5.82,4.62,0.53,-0.19,0.1,-0.08,0.41,0.7,17.03,0.72,4.89
2024-06-12,82.41,14.6,149.36,48.82,30.8,33.35,4.91,124.96,9.56,22.57,8.64,16.5,10.53,9.54,9.55,20.53,11.0,20.08,6.65,5.02,2.75,5.77,4.57,0.53,-0.19,0.1,-0.08,0.41,0.7,16.86,0.71,4.84
2024-06-13,81.59,14.6,147.87,48.34,30.5,33.02,4.86,123.71,9.47,22.35,8.56,16.34,10.42,9.44,9.46,20.32,10.89,19.88,6.58,4.97,2.73,5.71,4.53,0.52,-0.19,0.1,-0.08,0.4,0.69,16.69,0.71,4.79
2024-06-14,80.77,14.46,147.87,47.85,30.5,32.69,4.81,123.71,9.37,23.35,8.47,16.18,10.32,9.35,9.36,20.12,10.78,19.68,6.51,4.92,2.7,5.65,4.48,0.52,-0.19,0.1,-0.08,0.4,0.68,16.52,0.7,4.75
2024-06-15,79.96,14.31,147.87,47.37,30.5,32.36,4.77,122.47,9.28,23.11,8.39,16.01,10.32,9.26,9.27,19.92,10.67,19.48,6.51,4.87,2.67,5.59,4.44,0.51,-0.19,0.1,-0.08,0.4,0.68,16.36,0.69,4.7
2024-06-16,79.16,14.17,147.87,46.9,30.5,32.04,4.72,121.25,9.19,22.88,8.39,15.85,10.22,9.16,9.17,19.92,10.57,19.29,6.45,4.83,2.64,5.54,4.39,0.51,-0.19,0.09,-0.08,0.39,0.67,16.19,0.68,4.65
2024-06-17,78.37,14.03,146.39,46.43,30.19,31.72,4.67,120.04,9.09,22.65,8.3,15.7,10.12,9.07,9.08,19.72,10.46,19.09,6.38,4.78,2.62,5.48,4.35,0.5,-0.18,0.09,-0.08,0.39,0.66,16.03,0.68,4.61
2024-06-18,77.59,13.89,147.39,45.97,31.19,31.4,4.62,118.84,9.0,24.65,8.22,15.54,10.01,8.98,8.99,19.52,10.36,18.9,6.32,4.73,2.59,5.43,4.31,0.5,-0.18,0.09,-0.08,0.38,0.66,17.03,0.67,4.56
2024-06-19,76.81,13.75,147.39,45.51,31.19,31.08,4.58,117.65,8.91,25.65,8.14,15.38,9.91,8.89,8.9,19.33,10.25,18.9,6.26,4.68,2.57,5.37,4.26,0.49,-0.18,0.09,-0.08,0.38,0.65,16.86,0.66,4.51
2024-06-20,76.04,13.61,147.39,45.51,30.88,30.77,4.53,116.47,8.82,25.4,8.14,15.23,9.91,8.8,10.9,19.13,12.25,18.71,6.2,4.64,2.54,5.32,4.22,0.49,-0.18,0.09,-0.08,0.38,0.64,16.69,0.66,6.51
2024-06-21,75.28,13.47,149.39,45.05,30.57,30.47,4.49,115.31,8.74,25.14,8.06,16.23,9.81,8.72,10.9,20.13,12.25,18.53,6.13,4.59,2.51,5.27,4.18,0.48,-0.18,0.09,-0.07,0.37,0.64,16.53,0.65,6.45
2024-06-22,74.53,13.34,149.39,46.05,30.26,30.16,4.44,115.31,8.65,24.89,7.98,17.23,9.72,8.72,10.79,21.13,12.13,18.34,6.07,4.54,2.49,5.21,4.14,0.48,-0.17,0.09,-0.07,0.37,0.63,16.36,0.64,6.38
2024-06-23,73.79,13.21,147.9,45.59,29.96,29.86,4.4,114.15,8.56,24.64,7.9,17.06,9.62,8.63,10.69,20.92,12.01,18.16,6.01,4.5,2.46,5.16,4.1,0.47,-0.17,0.09,-0.07,0.37,0.62,16.2,0.64,6.32
2024-06-24,73.05,13.07,146.42,45.14,29.66,29.56,4.35,113.01,8.48,24.4,7.82,16.89,9.52,8.54,10.58,20.71,11.89,17.98,5.95,4.45,2.44,5.11,4.05,0.47,-0.17,0.09,-0.07,0.36,0.62,16.03,0.63,6.26
2024-06-25,75.05,15.07,150.42,47.14,31.66,31.56,4.31,115.01,8.39,24.15,7.74,16.72,9.43,8.46,10.47,20.51,11.77,17.8,5.95,4.41,2.42,5.06,4.01,0.46,-0.17,0.09,-0.07,0.36,0.61,15.87,0.63,6.19
2024-06-26,74.3,14.92,148.91,48.14,31.35,31.56,4.27,115.01,8.31,23.91,9.74,18.72,9.33,10.46,10.37,20.3,11.77,20.8,5.95,4.36,2.39,5.01,3.97,0.46,-0.17,0.09,-0.07,0.36,0.61,15.72,0.62,6.13
2024-06-27,73.55,14.77,151.91,47.65,31.35,31.56,4.22,116.01,8.23,24.91,9.64,18.53,9.24,12.46,10.26,20.3,11.65,20.8,5.89,4.32,2.37,4.96,3.93,0.45,-0.17,0.08,-0.07,0.36,0.6,15.56,0.61,6.07
2024-06-28,72.82,14.63,150.39,47.18,31.03,31.25,4.18,114.85,8.14,24.66,9.55,18.35,9.15,12.33,10.16,20.1,11.54,20.8,5.83,4.28,2.34,4.91,3.89,0.45,-0.16,0.08,-0.07,0.35,0.59,15.4,0.61,6.01
2024-06-29,74.82,14.48,155.39,46.71,31.03,32.25,4.14,118.85,8.06,25.66,9.45,18.16,11.15,12.33,10.06,20.1,11.42,20.8,5.77,4.23,2.32,4.86,3.86,0.44,-0.16,0.08,-0.07,0.35,0.59,15.4,0.6,5.95
2024-06-30,74.07,14.33,153.84,46.24,30.72,31.92,4.1,119.85,7.98,25.4,9.36,17.98,11.04,12.21,9.96,19.9,11.31,20.59,5.72,4.19,2.3,4.81,3.82,0.44,-0.16,0.08,-0.07,0.34,0.58,15.25,0.59,5.89
2024-07-01,73.33,14.33,152.3,45.78,30.41,31.6,4.06,118.65,7.9,25.15,9.26,17.8,10.93,12.09,9.86,19.7,11.19,20.38,5.66,4.15,2.27,4.76,4.82,0.43,-0.16,0.08,-0.07,0.34,0.58,15.1,0.59,5.83
2024-07-02,72.6,14.19,152.3,45.32,30.11,31.29,4.02,117.47,7.82,24.9,9.17,17.62,10.82,11.97,9.76,19.7,11.08,20.18,5.6,4.11,2.25,4.72,4.77,0.43,-0.16,0.08,-0.07,0.34,0.57,15.1,0.58,5.77
2024-07-03,73.6,14.05,154.3,44.87,29.81,30.97,3.98,118.47,7.74,24.65,9.08,17.45,10.71,11.97,9.66,19.5,10.97,19.98,5.55,4.07,2.23,4.67,4.72,0.43,-0.16,0.08,-0.07,0.33,0.56,14.95,0.58,5.72
2024-07-04,86.6,13.91,156.3,44.42,29.51,30.66,3.94,131.47,7.74,24.4,8.99,17.27,10.6,11.85,9.57,19.31,10.86,19.78,5.49,4.03,2.21,4.62,4.67,0.42,-0.15,0.08,-0.07,0.33,0.56,14.8,0.57,5.66
2024-07-05,93.6,13.77,157.3,44.42,29.51,31.66,3.9,138.47,7.67,26.4,8.99,17.1,11.6,11.85,9.47,19.11,10.75,19.58,5.49,5.03,3.21,4.58,4.63,0.42,-0.15,0.08,-0.06,0.33,0.55,14.65,0.57,5.6
2024-07-06,101.6,13.77,158.3,43.97,29.22,31.35,3.86,144.47,7.59,26.14,8.9,16.93,11.49,11.73,9.38,18.92,10.64,19.38,5.44,4.98,3.17,4.53,4.58,0.41,-0.15,0.08,-0.06,0.32,0.55,14.65,0.56,5.55
2024-07-07,102.6,13.63,161.3,43.53,28.92,31.03,3.82,151.47,7.51,25.88,8.81,16.76,11.37,11.61,9.28,18.73,10.54,19.38,5.38,4.93,3.14,4.49,4.54,0.41,-0.15,0.08,-0.06,0.32,0.54,14.5,0.55,5.49
2024-07-08,101.57,13.5,161.3,43.1,28.63,30.72,3.78,149.95,7.44,25.62,8.72,16.59,11.26,11.49,9.19,18.55,10.43,19.19,5.33,4.88,3.11,4.44,4.49,0.41,-0.15,0.08,-0.06,0.32,0.54,14.36,0.55,5.44
2024-07-09,100.56,13.36,159.69,42.67,28.63,30.42,3.74,150.95,7.36,27.62,8.63,16.43,11.14,11.38,9.1,18.36,10.33,19.0,5.27,4.83,3.08,4.4,4.44,0.4,-0.15,0.07,-0.06,0.31,0.53,14.21,0.54,5.38
2024-07-10,99.55,13.23,159.69,42.24,28.63,30.42,3.71,150.95,7.29,28.62,8.63,16.26,11.03,11.27,11.1,18.18,12.33,19.0,5.27,4.78,3.05,4.35,4.4,0.4,-0.15,0.07,-0.06,0.31,0.53,14.07,0.54,7.38
2024-07-11,98.55,13.1,161.69,41.82,28.35,30.11,3.67,152.95,7.22,28.33,8.55,16.1,10.92,11.15,10.99,18.0,12.21,18.81,5.22,4.73,3.02,4.31,4.36,0.39,-0.14,0.07,-0.06,0.31,0.52,13.93,0.53,7.31
2024-07-12,97.57,12.96,163.69,41.4,29.35,29.81,3.63,151.42,7.15,28.05,8.46,15.94,10.81,11.04,10.88,17.82,12.08,18.62,5.22,4.69,2.99,4.27,4.31,0.39,-0.14,0.07,-0.06,0.31,0.52,13.79,0.53,7.23
2024-07-13,96.59,12.83,165.69,41.4,29.35,29.81,3.6,153.42,7.07,27.77,8.46,15.78,10.71,10.93,10.77,17.64,11.96,18.43,5.17,4.64,2.96,4.22,4.27,0.39,-0.14,0.07,-0.06,0.3,0.51,15.79,0.52,7.16
2024-07-14,95.63,12.71,164.03,40.99,29.05,32.81,3.56,151.89,7.0,27.77,8.38,15.62,10.6,10.82,10.66,17.46,11.84,18.25,5.12,4.59,2.93,4.18,4.23,0.38,-0.14,0.07,-0.06,0.3,0.51,15.63,0.52,7.09
2024-07-15,94.67,12.58,162.39,40.58,28.76,32.48,3.53,150.37,6.93,27.49,8.29,15.46,10.49,10.71,10.55,17.29,11.72,18.07,5.07,4.55,2.9,4.14,4.18,0.38,-0.14,0.07,-0.06,0.3,0.5,15.48,0.51,7.02
2024-07-16,93.72,12.45,160.77,40.17,28.48,32.16,3.49,148.87,6.86,27.22,8.21,15.31,10.39,10.61,10.45,17.11,11.61,17.89,5.02,4.5,2.87,4.1,4.14,0.37,-0.14,0.07,-0.06,0.29,0.5,15.32,0.51,6.95
2024-07-17,92.79,12.33,159.16,39.77,28.19,31.84,3.45,148.87,6.8,26.94,8.13,15.16,10.28,10.5,10.34,16.94,11.49,17.71,4.97,4.46,2.84,4.06,4.1,0.37,-0.14,0.07,-0.06,0.29,0.49,15.17,0.5,6.88
2024-07-18,91.86,12.21,157.57,39.37,27.91,31.52,3.42,147.38,6.73,26.67,8.05,15.01,10.18,10.39,10.24,16.77,11.38,17.53,4.92,4.41,2.81,4.02,4.06,0.37,-0.13,0.07,-0.06,0.29,0.49,15.02,0.5,6.81
2024-07-19,90.94,12.08,155.99,38.98,27.63,31.2,3.39,147.38,6.66,26.41,7.97,14.85,10.18,10.29,10.14,16.6,11.26,17.35,4.87,4.37,2.79,3.98,4.02,-5.63,-10.13,0.07,-0.06,0.28,0.48,14.87,0.49,6.74
2024-07-20,91.94,12.08,155.99,41.98,28.63,31.2,3.35,145.9,6.59,26.41,9.97,15.85,11.18,13.29,10.04,18.6,11.15,20.35,5.87,4.32,2.76,3.94,3.98,-5.58,-10.03,0.07,-0.06,0.28,0.48,15.87,0.49,6.68
2024-07-21,92.94,12.08,160.99,42.98,29.63,32.2,3.32,146.9,6.53,26.14,9.87,15.7,11.07,13.16,9.94,18.42,11.04,24.35,5.81,4.28,2.73,3.9,3.94,-5.52,-9.93,0.07,-0.05,0.28,0.47,15.71,0.48,6.61
2024-07-22,92.01,11.96,163.99,42.55,29.33,31.88,3.29,145.43,6.46,25.88,9.77,15.54,10.96,13.03,9.84,18.23,10.93,27.35,5.81,4.24,2.7,3.86,3.9,-5.47,-9.83,0.07,-0.05,0.28,0.47,15.55,0.48,6.54
2024-07-23,91.09,11.84,163.99,42.12,29.33,31.56,3.25,145.43,6.4,25.88,9.67,15.38,10.85,13.03,9.74,18.05,10.82,27.08,5.75,4.2,4.7,3.82,3.86,-5.41,-9.74,0.06,-0.05,0.27,0.46,16.55,0.47,6.48
2024-07-24,91.09,11.72,162.35,41.7,29.33,31.25,3.22,145.43,6.33,25.88,9.57,15.23,10.74,12.9,9.64,17.87,10.71,26.81,5.69,4.15,4.66,3.78,3.82,-5.36,-9.64,0.06,-0.05,0.27,0.46,17.55,0.47,6.41
2024-07-25,91.09,11.61,160.73,47.7,30.33,30.93,3.19,145.43,6.27,26.88,9.48,15.08,11.74,12.77,9.54,17.69,10.6,26.54,5.64,4.11,4.61,3.74,3.78,-5.3,-9.54,0.06,-0.05,0.27,0.45,17.55,0.46,6.35
2024-07-26,90.18,11.49,161.73,47.22,38.33,31.93,3.16,145.43,6.21,27.88,9.38,14.93,11.62,12.77,9.45,17.52,10.5,26.28,5.58,4.07,4.56,3.71,3.75,-5.25,-9.45,0.06,-0.05,0.27,0.45,18.55,0.46,6.28
2024-07-27,89.28,11.38,162.73,46.75,37.95,31.93,3.12,145.43,6.15,27.6,9.29,14.78,11.51,12.64,9.35,17.34,10.39,26.28,5.58,4.03,4.52,3.67,3.71,-5.2,-9.35,0.06,-0.05,0.26,0.44,18.37,0.45,6.22
2024-07-28,88.39,11.26,161.1,46.28,37.57,31.62,3.09,143.98,6.08,27.33,9.2,14.63,11.39,12.51,9.26,17.17,10.29,26.01,5.52,3.99,4.47,3.63,3.71,-5.15,-9.26,0.06,-0.05,0.26,0.44,18.18,0.45,6.16
2024-07-29,87.5,11.15,161.1,45.82,37.2,31.3,3.06,142.54,6.02,27.05,9.1,14.48,11.28,12.39,9.17,17.0,10.19,25.75,5.47,3.99,4.43,3.6,3.67,-5.09,-9.17,0.06,-0.05,0.26,0.43,18.0,0.44,6.1
2024-07-30,86.63,11.04,162.1,45.36,37.2,32.3,3.03,146.54,6.02,26.78,9.1,14.34,11.28,12.26,9.08,17.0,11.19,25.75,5.41,3.95,4.43,3.6,3.64,-5.04,-9.07,0.06,-0.05,0.25,0.43,19.0,0.44,7.1
2024-07-31,87.63,10.93,163.1,46.36,38.2,31.98,3.0,145.07,5.96,27.78,10.1,14.2,11.16,12.14,8.99,18.0,11.07,26.75,5.36,3.91,4.38,3.56,3.6,-4.99,-8.98,0.06,-0.05,0.25,0.43,18.81,0.44,7.03
2024-08-01,88.63,10.82,163.1,45.9,37.81,31.66,3.0,146.07,5.9,27.78,10.0,14.2,11.16,12.14,8.9,17.82,10.96,26.49,5.36,3.87,4.34,3.52,3.56,-4.94,-8.89,0.06,-0.05,0.25,0.42,18.62,0.43,8.03
2024-08-02,87.74,10.71,163.1,45.44,37.44,31.34,2.97,146.07,5.84,27.51,10.0,14.05,11.05,12.02,8.81,17.64,10.85,26.22,5.31,3.83,4.3,3.49,3.53,-4.89,-8.8,0.06,-0.05,0.25,0.42,18.44,0.43,7.95
2024-08-03,86.86,10.6,163.1,44.99,37.06,31.03,2.94,144.61,5.79,27.23,9.9,13.91,10.94,11.9,8.72,17.46,10.74,29.22,5.25,3.79,4.25,3.45,3.49,-4.85,-8.72,0.06,-0.05,0.25,0.41,18.25,0.42,7.87
2024-08-04,89.86,10.5,166.1,44.54,36.69,30.72,2.91,143.17,5.73,26.96,9.8,14.91,10.83,11.78,8.63,17.29,10.64,32.22,5.2,3.76,4.21,3.42,3.46,-4.8,-8.63,0.06,-0.05,0.24,0.41,18.07,0.42,7.79
2024-08-05,88.96,10.39,164.44,44.09,36.32,30.41,2.88,141.74,5.67,26.69,9.71,14.76,10.72,11.66,8.55,17.11,10.53,31.9,5.15,3.72,4.17,3.38,3.42,-4.75,-8.54,0.06,-0.05,0.24,0.4,17.89,0.41,7.71
2024-08-06,88.07,10.29,162.8,43.65,35.96,30.11,2.85,140.32,5.61,26.42,9.61,14.62,10.62,11.55,8.46,16.94,10.43,31.58,5.1,3.68,4.13,3.35,3.39,-4.7,-8.46,0.06,-0.05,0.24,0.4,17.71,0.41,7.63
2024-08-07,87.19,10.19,161.17,43.21,35.6,29.8,2.83,140.32,5.56,26.16,9.51,14.47,10.51,11.43,8.38,16.77,10.32,31.26,5.05,3.64,4.09,3.32,3.35,-4.65,-8.37,0.06,-0.05,0.24,0.4,17.53,0.41,7.56
2024-08-08,86.32,10.08,159.56,42.78,35.24,29.51,2.8,138.92,5.5,25.9,9.42,14.33,10.41,11.32,8.29,16.61,10.22,30.95,5.0,3.61,4.05,3.28,3.32,-4.61,-8.29,0.06,-0.05,0.24,0.39,17.36,0.4,7.48
2024-08-09,88.32,9.98,157.96,42.35,34.89,29.21,2.77,137.53,5.45,25.64,9.32,14.18,10.3,11.2,8.21,16.44,10.12,30.64,4.95,3.57,4.0,3.25,3.29,-4.56,-8.21,0.05,-0.05,0.23,0.39,17.18,0.4,7.41
2024-08-10,87.44,9.88,156.38,41.93,34.54,28.92,2.74,136.15,5.39,25.38,9.23,14.04,10.2,11.09,8.13,16.28,10.01,30.34,4.9,3.54,3.96,3.22,3.25,-4.52,-8.12,0.05,-0.04,0.23,0.39,17.01,0.39,7.33
2024-08-11,86.56,9.78,154.82,41.51,34.2,28.63,2.71,134.79,5.34,25.13,9.14,13.9,10.1,10.98,8.05,16.11,9.91,30.03,4.85,3.5,3.92,3.19,3.22,-4.47,-8.04,0.05,-0.04,0.23,0.38,16.84,0.39,7.26
2024-08-12,85.7,9.69,153.27,41.1,33.86,28.34,2.69,134.79,5.29,24.88,9.05,13.76,10.0,10.87,7.97,15.95,9.82,29.73,4.8,3.47,3.89,3.16,3.19,-4.43,-7.96,0.05,-0.04,0.23,0.38,16.67,0.39,7.19
2024-08-13,84.84,9.59,151.74,40.68,33.52,28.06,2.66,133.44,5.23,24.63,9.05,13.62,9.9,10.76,7.89,15.79,9.72,29.44,4.75,3.43,3.85,3.12,3.16,-4.38,-7.88,0.05,-0.04,0.22,0.37,16.51,0.38,7.12
2024-08-14,83.99,9.49,150.22,40.28,33.18,27.78,2.63,133.44,5.18,24.38,8.96,13.49,9.8,10.65,7.81,15.63,9.62,29.14,4.7,3.4,3.81,3.09,3.13,-4.34,-7.8,0.05,-0.04,0.22,0.37,16.34,0.38,7.04
2024-08-15,83.15,9.4,150.22,39.87,32.85,27.5,2.61,132.11,5.13,24.14,8.87,13.35,9.7,10.55,7.73,15.48,9.52,28.85,4.66,3.36,3.77,3.06,3.1,-4.29,-7.73,0.05,-0.04,0.22,0.37,16.18,0.37,6.97
2024-08-16,82.32,9.3,151.22,39.48,33.85,28.5,2.58,130.79,5.08,23.9,8.87,13.22,9.6,10.44,7.65,15.32,9.43,28.56,4.61,3.33,3.73,3.03,3.06,-4.25,-7.65,0.05,-0.04,0.22,0.36,16.02,0.37,6.9
2024-08-17,81.5,9.21,151.22,39.08,33.51,28.22,2.56,130.79,5.03,23.66,8.87,13.09,9.51,10.34,7.57,15.17,9.33,28.28,4.56,3.3,3.7,3.0,3.03,-4.21,-7.57,0.05,-0.04,0.21,0.36,15.86,0.37,6.83
2024-08-18,80.68,9.12,149.71,38.69,33.18,27.93,2.53,129.48,4.98,23.42,8.78,12.96,9.41,10.23,7.5,15.02,9.24,27.99,4.52,3.26,3.66,2.97,3.0,-4.17,-7.5,0.05,-0.04,0.21,0.36,15.7,0.36,6.77
2024-08-19,80.68,9.12,150.71,39.69,33.18,27.93,2.5,128.18,4.93,23.19,8.69,12.83,9.32,10.13,7.42,14.87,9.15,27.71,4.47,3.23,3.62,2.94,2.97,-4.13,-7.42,0.05,-0.04,0.21,0.35,15.54,0.36,6.7
2024-08-20,81.68,9.03,150.71,39.29,33.18,27.93,2.48,129.18,4.88,22.95,8.69,12.83,9.22,10.03,7.35,14.72,9.06,27.44,4.43,3.2,3.59,2.91,2.94,-4.08,-7.35,0.05,-0.04,0.21,0.35,16.54,0.36,6.63
2024-08-21,85.68,11.03,152.71,38.9,36.18,31.93,2.45,134.18,4.83,23.95,10.69,12.7,11.22,15.03,9.35,14.72,8.97,27.16,4.38,3.17,3.55,2.88,2.91,-4.04,-7.27,0.05,-0.04,0.21,0.34,16.37,0.35,6.57
2024-08-22,84.83,10.92,152.71,38.51,35.82,31.61,2.43,132.84,4.78,23.71,10.58,12.57,12.22,15.03,9.26,16.72,8.88,26.89,4.34,3.13,3.51,2.85,2.89,-4.0,-7.2,0.05,-0.04,0.2,0.34,16.21,0.35,6.5
2024-08-23,85.83,11.92,152.71,39.51,36.82,32.61,2.41,131.51,4.73,23.48,10.48,12.45,12.1,14.88,9.16,16.55,8.79,26.62,4.3,3.1,3.48,2.82,2.86,-3.96,-7.13,0.05,-0.04,0.2,0.34,16.05,0.35,7.5
2024-08-24,86.83,12.92,153.71,40.51,37.82,33.61,2.38,130.2,4.69,23.24,10.37,12.32,13.1,14.73,9.07,16.39,8.7,26.35,4.25,3.07,3.44,2.8,2.83,-3.92,-7.06,0.05,-0.04,0.2,0.33,15.89,0.34,7.42
2024-08-25,85.96,12.79,152.17,40.11,37.44,33.28,2.36,128.9,4.64,23.01,10.27,12.2,12.97,14.58,8.98,16.22,8.61,26.09,4.21,3.04,3.41,2.77,2.8,-3.88,-6.99,0.05,-0.04,0.2,0.33,15.73,0.34,7.35
2024-08-26,85.1,12.66,152.17,39.71,37.06,32.95,2.33,127.61,4.59,22.78,10.17,12.08,12.84,14.44,8.89,16.06,8.53,26.09,4.17,3.01,3.38,2.74,2.77,-3.85,-6.92,0.05,-0.04,0.2,0.33,15.57,0.34,7.28
2024-08-27,84.25,12.53,152.17,39.31,36.69,32.62,2.31,126.33,4.55,22.55,10.17,11.95,12.71,14.29,8.8,15.9,8.44,25.83,4.13,3.01,3.34,2.71,2.77,-3.81,-6.85,0.05,-0.04,0.19,0.32,15.42,0.33,7.2
2024-08-28,83.41,12.41,150.65,38.92,36.33,32.29,2.29,126.33,4.5,22.33,10.06,11.84,12.59,14.15,8.71,15.74,8.36,25.57,4.09,2.98,3.31,2.69,2.74,-3.77,-6.78,0.05,-0.04,0.19,0.32,15.26,0.33,7.13
2024-08-29,82.57,12.28,149.14,38.53,36.33,31.97,2.27,125.07,7.5,22.33,9.96,11.72,13.59,14.01,8.63,15.58,8.27,25.32,4.05,2.95,3.28,2.66,2.72,-3.73,-6.71,0.04,-0.04,0.19,0.32,15.11,0.33,7.06
2024-08-30,83.57,12.16,150.14,38.14,37.33,31.65,2.24,126.07,7.43,22.1,9.86,11.6,14.59,13.87,8.54,15.43,8.19,25.06,4.0,2.92,3.24,2.63,2.69,-3.69,-6.64,0.04,-0.04,0.19,0.31,14.96,0.32,6.99
2024-08-31,84.57,13.16,148.64,37.76,37.33,31.65,2.22,124.81,7.35,23.1,9.77,12.6,14.59,13.73,8.46,15.27,8.11,24.81,3.96,3.92,3.21,2.61,2.66,-3.66,-6.58,0.04,-0.04,0.19,0.31,15.96,0.32,6.92
2024-09-01,83.73,13.03,147.15,37.38,36.95,31.33,2.2,123.56,7.28,22.87,9.67,12.47,14.59,13.59,8.37,15.12,8.03,24.56,3.93,3.88,3.18,2.58,2.64,-3.62,-6.51,0.04,-0.04,0.18,0.31,15.8,0.32,6.85
